id,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,latitude,longitude
11571144,JC122049,2019-01-18 19:20:00,025XX W 71ST ST,ASSAULT,SIMPLE,RESIDENCE,False,True,832,8.0,18.0,66.0,41.764648542,-87.686134696
11571247,JC122020,2019-01-18 19:20:00,063XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3.0,20.0,69.0,41.779120086,-87.615599494
11571151,JC122018,2019-01-18 19:10:00,0000X E LAKE ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,111,1.0,42.0,32.0,41.885729587,-87.625821329
11571825,JC122002,2019-01-18 19:07:00,080XX S MARYLAND AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,631,6.0,8.0,44.0,41.748828946,-87.603898816
11572017,JC123107,2019-01-18 19:00:00,038XX W MONROE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1122,11.0,28.0,26.0,41.879808008,-87.721966478
11571295,JC121993,2019-01-18 19:00:00,0000X W 95TH ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA TRAIN,False,False,511,5.0,21.0,49.0,41.721623049,-87.624701342
11572167,JC123281,2019-01-18 19:00:00,068XX S ASHLAND AVE,BATTERY,SIMPLE,RESTAURANT,False,False,725,7.0,17.0,67.0,41.769730106,-87.663949586
11571217,JC122025,2019-01-18 19:00:00,009XX W 116TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,41.682355937,-87.646182071
11572107,JC122476,2019-01-18 19:00:00,013XX S LAWNDALE AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,1011,10.0,24.0,29.0,41.86393215,-87.717789436
11571125,JC121961,2019-01-18 18:32:00,063XX S PARNELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,722,7.0,20.0,68.0,41.778737977,-87.638708765
11207738,JB121182,2018-01-18 21:30:00,063XX S PAULINA ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,725,7.0,15.0,67.0,41.778491954,-87.666663186
11207788,JB121199,2018-01-18 21:30:00,013XX W 79TH ST,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,False,612,6.0,17.0,71.0,41.750437558,-87.657835796
11207721,JB121193,2018-01-18 21:25:00,049XX S CALUMET AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,True,False,224,2.0,3.0,38.0,41.805077058,-87.618046039
11207723,JB121157,2018-01-18 21:14:00,040XX W GLADYS AVE,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,True,False,1132,11.0,28.0,26.0,41.87616575,-87.726502905
11207645,JB121148,2018-01-18 20:55:00,056XX S MARSHFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,715,7.0,15.0,67.0,41.791532925,-87.665735995
11207693,JB121146,2018-01-18 20:30:00,101XX S WINSTON AVE,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,2213,22.0,34.0,73.0,41.710166594,-87.655822068
11207661,JB121109,2018-01-18 20:25:00,049XX S CALUMET AVE,BATTERY,SIMPLE,APARTMENT,False,False,224,2.0,3.0,38.0,41.805096267,-87.618045825
11207681,JB121142,2018-01-18 20:15:00,106XX S EGGLESTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2233,22.0,34.0,49.0,41.700698114,-87.634195635
11208981,JB121398,2018-01-18 20:00:00,064XX S LOWE AVE,ASSAULT,SIMPLE,APARTMENT,False,True,723,7.0,16.0,68.0,41.777309867,-87.640802922
11208149,JB121665,2018-01-18 19:55:00,043XX S INDIANA AVE,ASSAULT,SIMPLE,APARTMENT,True,False,215,2.0,3.0,38.0,41.815630302,-87.621380589
11207730,JB121099,2018-01-18 19:50:00,124XX S UNION AVE,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,False,523,5.0,34.0,53.0,41.668103653,-87.639178322
11207658,JB121090,2018-01-18 19:50:00,038XX W FLOURNOY ST,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,True,True,1133,11.0,24.0,26.0,41.872590005,-87.721333979
11207637,JB121102,2018-01-18 19:34:00,028XX S ASHLAND AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,912,9.0,11.0,31.0,41.840351308,-87.665815978
11207914,JB121481,2018-01-18 19:20:00,001XX S CAMPBELL AVE,ASSAULT,AGGRAVATED: HANDGUN,OTHER,False,False,1125,11.0,2.0,28.0,41.879000971,-87.688801046
11207704,JB121023,2018-01-18 19:00:00,048XX N SHERIDAN RD,BATTERY,SIMPLE,RESIDENCE,False,False,2024,20.0,48.0,3.0,41.969762615,-87.654835892
11213451,JB126610,2018-01-18 18:59:00,049XX W BELLE PLAINE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1624,16.0,45.0,15.0,41.95519154,-87.751444529
11207994,JB121510,2018-01-18 18:30:00,051XX W NORTH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2533,25.0,37.0,25.0,41.909526576,-87.753949818
11208420,JB121937,2018-01-18 18:30:00,023XX W MADISON ST,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,1223,12.0,2.0,28.0,41.881183104,-87.68498211
10831028,JA121047,2017-01-18 21:25:00,117XX S HALE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,2212,22.0,19.0,75.0,41.680215474,-87.672884042
10820597,JA121123,2017-01-18 21:00:00,076XX S CICERO AVE,BATTERY,PRO EMP HANDS NO/MIN INJURY,DEPARTMENT STORE,True,False,833,8.0,13.0,65.0,41.754592961,-87.741528537
10821307,JA121074,2017-01-18 20:47:00,031XX W MARQUETTE RD,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESIDENCE,False,True,831,8.0,15.0,66.0,41.77168615,-87.702138938
10820507,JA121098,2017-01-18 20:30:00,010XX W 32ND PL,ASSAULT,SIMPLE,STREET,False,False,913,9.0,11.0,60.0,41.835265504,-87.651682443
10821526,JA121070,2017-01-18 20:30:00,115XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,41.683747919,-87.645365523
10820511,JA121067,2017-01-18 20:30:00,0000X E 87TH ST,ASSAULT,AGGRAVATED: HANDGUN,RESTAURANT,False,False,632,6.0,6.0,44.0,41.736342753,-87.623238875
10820524,JA121052,2017-01-18 20:21:00,001XX E 36TH ST,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,212,2.0,3.0,35.0,41.829614746,-87.622652971
10820669,JA121082,2017-01-18 20:15:00,017XX N MILWAUKEE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1434,14.0,1.0,24.0,41.91368047,-87.682573826
10820509,JA121033,2017-01-18 20:07:00,017XX E 95TH ST,ASSAULT,SIMPLE,RESTAURANT,True,False,431,4.0,7.0,51.0,41.722392879,-87.581314566
10821357,JA121981,2017-01-18 20:00:00,007XX E 84TH PL,ASSAULT,SIMPLE,APARTMENT,False,False,632,6.0,6.0,44.0,41.740902738,-87.605959836
10831396,JA124467,2017-01-18 20:00:00,043XX W FLOURNOY ST,BATTERY,SIMPLE,RESIDENCE,False,False,1131,11.0,24.0,26.0,41.872458041,-87.733774815
10820523,JA120991,2017-01-18 19:43:00,026XX W MADISON ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1125,11.0,2.0,27.0,41.881099291,-87.693032309
10821077,JA121485,2017-01-18 19:30:00,090XX S BURLEY AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,True,424,4.0,10.0,46.0,41.73113903,-87.545683127
10820367,JA120967,2017-01-18 19:20:00,039XX W 71ST ST,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,833,8.0,13.0,65.0,41.764120804,-87.720514798
10820576,JA121024,2017-01-18 19:16:00,021XX E 71ST ST,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,True,False,331,3.0,5.0,43.0,41.766264384,-87.57355192
10821929,JA122587,2017-01-18 19:15:00,079XX S LANGLEY AVE,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,624,6.0,6.0,44.0,41.750694096,-87.607645011
10820454,JA120982,2017-01-18 19:10:00,052XX N ROCKWELL ST,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2011,20.0,40.0,4.0,41.97608263,-87.694063972
10820526,JA121045,2017-01-18 19:00:00,052XX S MEADE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,811,8.0,23.0,56.0,41.797103279,-87.774635226
10825562,JA126449,2017-01-18 19:00:00,017XX W PRYOR AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2212,22.0,19.0,75.0,41.692041778,-87.665923635
10820503,JA120938,2017-01-18 18:48:00,079XX S LAFLIN ST,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,612,6.0,21.0,71.0,41.749377532,-87.660987496
10821442,JA120923,2017-01-18 18:40:00,127XX S PARNELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,523,5.0,9.0,53.0,41.662130942,-87.635385175
10820471,JA120956,2017-01-18 18:30:00,079XX S COLES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,422,4.0,7.0,46.0,41.750716568,-87.549247791
10383572,HZ120249,2016-01-18 21:30:00,105XX S EDBROOKE AVE,ASSAULT,SIMPLE,APARTMENT,False,False,512,5.0,9.0,49.0,41.702546346,-87.619674229
10383571,HZ120252,2016-01-18 21:30:00,035XX W DOUGLAS BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1021,10.0,24.0,29.0,41.862417005,-87.713648303
10383559,HZ120209,2016-01-18 21:17:00,0000X E GARFIELD BLVD,ASSAULT,SIMPLE,GAS STATION,False,False,225,2.0,3.0,40.0,41.794672085,-87.623570871
10383511,HZ120214,2016-01-18 21:16:00,018XX N LUNA AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,2532,25.0,37.0,25.0,41.91391739,-87.764384783
10383534,HZ120215,2016-01-18 21:15:00,089XX S THROOP ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2222,22.0,21.0,73.0,41.731423039,-87.655642711
10383564,HZ120261,2016-01-18 21:00:00,053XX W GLADYS AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,1522,15.0,29.0,25.0,41.875709521,-87.758371492
10383500,HZ120205,2016-01-18 21:00:00,063XX S CALIFORNIA AVE,ASSAULT,SIMPLE,OTHER,True,True,825,8.0,15.0,66.0,41.778232169,-87.693367349
10383588,HZ120204,2016-01-18 20:56:00,057XX S EMERALD AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,True,True,711,7.0,20.0,68.0,41.789732197,-87.643819122
10383513,HZ120220,2016-01-18 20:30:00,012XX W 79TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,612,6.0,21.0,71.0,41.750488841,-87.654430759
10383583,HZ120182,2016-01-18 20:28:00,004XX E 75TH ST,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,624,6.0,6.0,69.0,41.758414395,-87.614723387
10383553,HZ120175,2016-01-18 20:20:00,027XX W 60TH ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,825,8.0,15.0,66.0,41.784610098,-87.691925272
10383485,HZ120168,2016-01-18 20:16:00,051XX N CLARK ST,BATTERY,SIMPLE,SIDEWALK,True,False,2032,20.0,48.0,3.0,41.975626495,-87.668354932
10383455,HZ120170,2016-01-18 20:10:00,032XX W 109TH ST,ASSAULT,SIMPLE,STREET,False,False,2211,22.0,19.0,74.0,41.695194026,-87.702678679
10383499,HZ120172,2016-01-18 20:04:00,105XX S CORLISS AVE,ASSAULT,SIMPLE,APARTMENT,False,True,512,5.0,9.0,50.0,41.702652946,-87.603871646
10383555,HZ120184,2016-01-18 19:50:00,016XX W ADAMS ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1224,12.0,2.0,28.0,41.878878154,-87.667750581
10383475,HZ120164,2016-01-18 19:45:00,058XX N SHERIDAN RD,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,2022,20.0,48.0,77.0,41.988179091,-87.655328202
10384491,HZ120154,2016-01-18 19:40:00,028XX N LAKE SHORE DR,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,CTA BUS,False,False,1934,19.0,44.0,6.0,41.932930738,-87.636207661
10385360,HZ121757,2016-01-18 19:30:00,028XX S ST LOUIS AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),False,False,1032,10.0,22.0,30.0,41.840145169,-87.712233837
10383450,HZ120153,2016-01-18 19:30:00,068XX S MERRILL AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,331,3.0,5.0,43.0,41.770671937,-87.572755746
10383561,HZ120271,2016-01-18 19:30:00,051XX S CALUMET AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,231,2.0,3.0,40.0,41.801513039,-87.617733588
10385001,HZ120989,2016-01-18 19:30:00,109XX S WABASH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5.0,9.0,49.0,41.695691747,-87.622005542
10383452,HZ120142,2016-01-18 19:15:00,0000X E MARQUETTE RD,BATTERY,SIMPLE,GAS STATION,False,False,322,3.0,20.0,69.0,41.772733752,-87.624824586
10383530,HZ120123,2016-01-18 19:09:00,110XX S STATE ST,BATTERY,SIMPLE,STREET,False,False,513,5.0,9.0,49.0,41.694104375,-87.623150771
10384703,HZ121214,2016-01-18 19:00:00,001XX S AUSTIN BLVD,ASSAULT,SIMPLE,RESIDENCE,False,True,1513,15.0,29.0,25.0,41.878476241,-87.774598987
10383554,HZ120156,2016-01-18 19:00:00,071XX S SPRINGFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,833,8.0,13.0,65.0,41.763505667,-87.719923184
10384865,HZ121269,2016-01-18 19:00:00,038XX N SPRINGFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1732,17.0,39.0,16.0,41.951413435,-87.725102253
10383522,HZ120116,2016-01-18 18:41:00,075XX S PRAIRIE AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,623,6.0,6.0,69.0,41.757857682,-87.618303078
10383481,HZ120109,2016-01-18 18:37:00,096XX S VAN VLISSINGEN RD,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,431,4.0,7.0,51.0,41.719773001,-87.578110736
10383487,HZ120103,2016-01-18 18:30:00,096XX S BRENNAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,431,4.0,7.0,51.0,41.720182784,-87.567875285
10384687,HZ120887,2016-01-18 18:30:00,018XX S HOMAN AVE,BATTERY,SIMPLE,SIDEWALK,False,False,1021,10.0,24.0,29.0,41.856888295,-87.710276855
9931054,HY120188,2015-01-18 21:30:00,018XX S WOOD ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1234,12.0,25.0,31.0,41.856586574,-87.671068866
9931607,HY120163,2015-01-18 21:22:00,071XX S SANGAMON ST,BATTERY,SIMPLE,RESIDENCE,False,False,733,7.0,17.0,68.0,41.764433085,-87.648034125
9931648,HY120180,2015-01-18 21:10:00,070XX S SANGAMON ST,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,False,733,7.0,17.0,68.0,41.766439499,-87.648089751
9931192,HY120174,2015-01-18 21:02:00,009XX N AVERS AVE,ASSAULT,SIMPLE,SIDEWALK,False,True,1112,11.0,27.0,23.0,41.897867933,-87.722492145
9931208,HY120251,2015-01-18 21:00:00,008XX N WASHTENAW AVE,ASSAULT,SIMPLE,APARTMENT,False,True,1211,12.0,26.0,24.0,41.896144516,-87.694248407
9931026,HY120135,2015-01-18 20:55:00,063XX W GEORGE ST,BATTERY,SIMPLE,RESIDENCE,False,False,2511,25.0,29.0,19.0,41.932843108,-87.784999438
9931245,HY120384,2015-01-18 20:45:00,023XX W THOMAS ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1212,12.0,1.0,24.0,41.901219813,-87.685646353
9930985,HY120127,2015-01-18 20:30:00,072XX S JEFFERY BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,333,3.0,5.0,43.0,41.763123417,-87.576235399
9931008,HY120133,2015-01-18 20:24:00,042XX W JACKSON BLVD,BATTERY,SIMPLE,RESIDENCE,True,False,1132,11.0,28.0,26.0,41.877010678,-87.731661301
9931051,HY120146,2015-01-18 20:14:00,063XX S DR MARTIN LUTHER KING JR DR,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,True,False,312,3.0,20.0,42.0,41.77930673,-87.615604746
9931467,HY120110,2015-01-18 20:05:00,077XX S LAFLIN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6.0,17.0,71.0,41.753488378,-87.661904791
9934485,HY123535,2015-01-18 20:00:00,038XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2.0,3.0,35.0,41.825046228,-87.617020311
9930990,HY120087,2015-01-18 19:45:00,053XX N NORTHWEST HWY,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1622,16.0,45.0,11.0,41.97742529,-87.772429305
9931059,HY120090,2015-01-18 19:40:00,047XX W LAKE ST,BATTERY,SIMPLE,CTA PLATFORM,True,False,1113,11.0,28.0,25.0,41.886530554,-87.74438154
9931031,HY120071,2015-01-18 19:35:00,014XX E 66TH PL,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,321,3.0,5.0,42.0,41.774215543,-87.590057899
9931186,HY120089,2015-01-18 19:30:00,130XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,533,5.0,9.0,54.0,41.658114918,-87.613852437
9931596,HY120910,2015-01-18 19:00:00,022XX E 70TH ST,ASSAULT,SIMPLE,STREET,False,True,331,3.0,5.0,43.0,41.768033125,-87.570866099
9930902,HY120010,2015-01-18 18:40:00,049XX N LINCOLN AVE,BATTERY,SIMPLE,SIDEWALK,False,False,2031,20.0,47.0,4.0,41.971077131,-87.690120462
9930903,HY120048,2015-01-18 18:37:00,073XX S ALBANY AVE,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,True,False,835,8.0,18.0,66.0,41.759943803,-87.700238143
9930918,HY120041,2015-01-18 18:30:00,081XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,613,6.0,21.0,71.0,41.746247451,-87.646340364
9930932,HY120057,2015-01-18 18:30:00,011XX W 87TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,2222,22.0,21.0,71.0,41.735948843,-87.652466194
9466868,HX119732,2014-01-18 21:00:00,014XX E 67TH PL,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,True,332,3.0,5.0,43.0,41.772383916,-87.590299001
9466827,HX119693,2014-01-18 21:00:00,005XX N TRUMBULL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11.0,27.0,23.0,41.890898952,-87.712517349
9467089,HX120001,2014-01-18 21:00:00,049XX W QUINCY ST,ASSAULT,SIMPLE,APARTMENT,False,True,1533,15.0,28.0,25.0,41.877653374,-87.748230483
9468483,HX121745,2014-01-18 21:00:00,076XX N SHERIDAN RD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2422,24.0,49.0,1.0,42.020625602,-87.666443648
9469873,HX123031,2014-01-18 21:00:00,002XX S WESTERN AVE,BATTERY,SIMPLE,RESTAURANT,False,False,1225,12.0,2.0,28.0,41.878021217,-87.686350669
9466841,HX119637,2014-01-18 20:45:00,043XX W WALTON ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1111,11.0,37.0,23.0,41.897965794,-87.734296616
9466966,HX119647,2014-01-18 20:35:00,064XX S KOMENSKY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,813,8.0,13.0,65.0,41.775917388,-87.723907346
9466967,HX119643,2014-01-18 20:30:00,034XX W 62ND PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8.0,15.0,66.0,41.779809149,-87.708644079
9466761,HX119634,2014-01-18 20:30:00,083XX S DREXEL AVE,ASSAULT,SIMPLE,APARTMENT,True,False,632,6.0,8.0,44.0,41.743186494,-87.602577587
9466737,HX119613,2014-01-18 20:15:00,130XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,533,5.0,9.0,54.0,41.65799551,-87.59759122
9467259,HX119601,2014-01-18 20:15:00,046XX N MAGNOLIA AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1913,19.0,46.0,3.0,41.966047906,-87.661060061
9466801,HX119668,2014-01-18 20:02:00,0000X E 100TH PL,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENTIAL YARD (FRONT/BACK),True,False,511,5.0,9.0,49.0,41.711741124,-87.622095986
9466751,HX119617,2014-01-18 20:01:00,017XX E 73RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,8.0,43.0,41.762443628,-87.583049974
9466979,HX119604,2014-01-18 20:00:00,070XX S BISHOP ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,734,7.0,17.0,67.0,41.766316323,-87.660213178
9466778,HX119607,2014-01-18 19:45:00,035XX W 38TH PL,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,True,911,9.0,12.0,58.0,41.823384138,-87.712414195
9466718,HX119592,2014-01-18 19:35:00,005XX S STATE ST,ASSAULT,SIMPLE,RESTAURANT,True,False,123,1.0,2.0,32.0,41.875367424,-87.627620993
9466735,HX119590,2014-01-18 19:30:00,005XX N CENTRAL AVE,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1523,15.0,37.0,25.0,41.889741913,-87.765198001
9466753,HX119565,2014-01-18 19:00:00,001XX W CHESTNUT ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1832,18.0,42.0,8.0,41.897966193,-87.631644061
9466703,HX119572,2014-01-18 19:00:00,105XX S ABERDEEN ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22.0,34.0,73.0,41.702474751,-87.649421143
9466698,HX119508,2014-01-18 18:55:00,070XX S ADA ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,734,7.0,17.0,67.0,41.765937069,-87.657783202
9466705,HX119554,2014-01-18 18:55:00,052XX N DELPHIA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1614,16.0,41.0,76.0,41.974325685,-87.841556892
8975619,HW122874,2013-01-18 21:30:00,022XX N PARKSIDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2515,25.0,37.0,19.0,41.920824277,-87.767090279
20777,HW122808,2013-01-18 21:15:00,055XX W NORTH AVE,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,False,False,2532,25.0,37.0,25.0,41.909407737,-87.76310227
8975702,HW122909,2013-01-18 21:00:00,051XX S LAFLIN ST,BATTERY,SIMPLE,STREET,False,False,934,9.0,16.0,61.0,41.801238916,-87.662345434
8978879,HW126581,2013-01-18 21:00:00,076XX S DREXEL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,624,6.0,6.0,69.0,41.756330877,-87.602879293
8975571,HW122789,2013-01-18 20:45:00,048XX W CHICAGO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1531,15.0,28.0,25.0,41.89499875,-87.746419366
8975622,HW122799,2013-01-18 20:30:00,066XX S BELL AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,832,8.0,15.0,66.0,41.773188044,-87.679699369
8975538,HW122802,2013-01-18 20:30:00,013XX W 15TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1233,12.0,2.0,28.0,41.861553084,-87.660110993
8976495,HW122771,2013-01-18 20:30:00,073XX S EXCHANGE AVE,BATTERY,SIMPLE,OTHER,False,False,334,3.0,7.0,43.0,41.762161498,-87.562813204
8975931,HW122749,2013-01-18 20:25:00,014XX S KENNETH AVE,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,True,1011,10.0,24.0,29.0,41.861775522,-87.73604788
8975579,HW122754,2013-01-18 20:19:00,079XX S WOLCOTT AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,611,6.0,18.0,71.0,41.749362535,-87.670687926
8975650,HW122907,2013-01-18 20:18:00,079XX S WOLCOTT AVE,BATTERY,SIMPLE,SIDEWALK,True,True,611,6.0,18.0,71.0,41.749362535,-87.670687926
8975598,HW122820,2013-01-18 20:10:00,006XX E 51ST ST,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,223,2.0,4.0,38.0,41.802178985,-87.610574294
8975535,HW122736,2013-01-18 20:10:00,018XX S WOOD ST,BATTERY,SIMPLE,SIDEWALK,False,False,1234,12.0,25.0,31.0,41.857075128,-87.671082179
8975786,HW122861,2013-01-18 20:00:00,052XX W ADDISON ST,BATTERY,SIMPLE,STREET,False,False,1634,16.0,38.0,15.0,41.945991454,-87.75768529
8975636,HW122752,2013-01-18 20:00:00,069XX N ASHLAND BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2431,24.0,49.0,1.0,42.008308654,-87.670049398
8975610,HW122857,2013-01-18 20:00:00,005XX N STATE ST,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1831,18.0,42.0,8.0,41.891948167,-87.628073894
8975678,HW122777,2013-01-18 19:45:00,073XX S RACINE AVE,ASSAULT,AGG PO HANDS NO/MIN INJURY,GROCERY FOOD STORE,True,False,733,7.0,17.0,68.0,41.760107711,-87.653981184
8975569,HW122787,2013-01-18 19:45:00,048XX W QUINCY ST,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,ALLEY,False,False,1533,15.0,28.0,25.0,41.877680546,-87.74602706
8975679,HW122706,2013-01-18 19:34:00,073XX S RACINE AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,True,False,733,7.0,17.0,68.0,41.760107711,-87.653981184
8975556,HW122704,2013-01-18 19:22:00,041XX N LINCOLN AVE,BATTERY,SIMPLE,SIDEWALK,False,False,1911,19.0,47.0,5.0,41.956279511,-87.680247246
9076426,HW220976,2013-01-18 19:20:00,113XX S RIDGEWAY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22.0,19.0,74.0,41.687086775,-87.713689895
8982581,HW122675,2013-01-18 19:09:00,116XX S THROOP ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,41.682590409,-87.654233416
