latitude,longitude,primary_type,dist_to_stadium_km
41.773059113,-87.59116371,BATTERY,10.146274332714285
41.768056779,-87.568644414,BATTERY,11.210607861016838
41.802889407,-87.607907248,BATTERY,6.646201832040233
41.767554109,-87.569812396,BATTERY,11.22901771622927
41.692175217,-87.619624117,BATTERY,18.918566704161208
41.803417249,-87.585796054,ASSAULT,7.030290088680751
41.752104313,-87.608893476,BATTERY,12.270272868246785
41.692175217,-87.619624117,ASSAULT,18.918566704161208
41.896772914,-87.621464432,BATTERY,3.8534546025663974
41.91057954,-87.725133695,BATTERY,10.459141794530913
41.94723314,-87.829156648,BATTERY,19.958240575050322
41.774116113,-87.59849092,BATTERY,9.921029388310464
41.887475918,-87.709807121,BATTERY,8.20147648462369
41.772070077,-87.67423383,ASSAULT,11.108373583927264
41.743843026,-87.676299785,BATTERY,14.067765173207075
41.791304239,-87.796431054,BATTERY,16.855257125184853
41.807972848,-87.669812844,BATTERY,7.473616329891011
41.751928332,-87.644077264,ASSAULT,12.480778945555391
41.736653659,-87.604520239,BATTERY,14.007668308045865
41.848851341,-87.626991263,BATTERY,1.7212680715439796
41.883025459,-87.773318129,BATTERY,13.171021444675572
41.770482301,-87.610545306,BATTERY,10.22239485999589
41.863463771,-87.695818476,BATTERY,6.553217675068131
41.888489495,-87.75291698,BATTERY,11.648064575060467
41.793860516,-87.684491388,ASSAULT,9.45856288706297
41.717032556,-87.532870843,BATTERY,17.584700007954844
41.909782077,-87.634666781,BATTERY,5.4852579837265525
41.844228117,-87.726511186,HOMICIDE,9.314374123599862
41.947804087,-87.677131986,ASSAULT,10.742746691450547
41.764698678,-87.590959498,ASSAULT,11.0604456709392
41.773208215,-87.598992524,BATTERY,10.014646624290203
41.789457355,-87.671749265,ASSAULT,9.295789151365991
41.682581085,-87.634820105,BATTERY,20.04024850644637
41.891070406,-87.616613661,ASSAULT,3.1991311710655337
41.791820566,-87.696583886,BATTERY,10.258138531691726
41.734878391,-87.552756193,ASSAULT,15.127683013944418
41.953683805,-87.904558716,BATTERY,25.897990430279066
41.759641783,-87.56315489,ASSAULT,12.247351136109382
41.881128702,-87.689947408,BATTERY,6.416113301751055
41.969762615,-87.654835892,ASSAULT,12.358912479048549
41.875573643,-87.745088,BATTERY,10.732996830403405
41.845747176,-87.703841125,BATTERY,7.448309978373129
41.689684448,-87.666405656,BATTERY,19.631551865640844
41.870028132,-87.708823855,BATTERY,7.676794037091305
41.803261425,-87.745482148,BATTERY,12.527522048211303
41.88895519,-87.714904997,ASSAULT,8.654274833144246
41.789457355,-87.671749265,ASSAULT,9.295789151365991
41.817443909,-87.688706962,BATTERY,7.775671957772034
41.854899188,-87.631836044,ASSAULT,1.4995154652608875
41.986066128,-87.728520584,ASSAULT,16.582561086164983
41.909789002,-87.758113532,ASSAULT,12.84232105850764
41.803259722,-87.655971897,ASSAULT,7.327042384471989
41.775323369,-87.645890849,BATTERY,9.969293671810492
41.894136178,-87.647699796,BATTERY,4.372509213487928
41.846824615,-87.620535684,BATTERY,1.7498628123126927
41.775824922,-87.664846741,BATTERY,10.410496765723087
41.74475713,-87.607481015,BATTERY,13.092489730521525
41.880905564,-87.747741797,BATTERY,11.045793994266612
41.770020864,-87.6913338,ASSAULT,11.980926735564813
41.756595889,-87.597532667,BATTERY,11.860630765288949
41.86642482,-87.70377783,BATTERY,7.225473009132039
41.862379685,-87.716912254,BATTERY,8.298827561750524
41.770348245,-87.637277969,BATTERY,10.365808211264932
41.8702284,-87.747883315,BATTERY,10.898660161982583
41.75873171,-87.589976375,BATTERY,11.727316745043211
41.801013834,-87.66233678,BATTERY,7.793397695163863
41.913376455,-87.670206562,ASSAULT,7.202378367272735
41.758529857,-87.566364189,BATTERY,12.269716265099508
41.974311061,-87.8464959,BATTERY,22.72957269647676
41.756636397,-87.562688715,BATTERY,12.573149874413577
41.884161024,-87.630924798,BATTERY,2.7011381855755134
41.916283959,-87.726530833,ASSAULT,10.894436253255634
41.910723622,-87.67800053,BATTERY,7.398868250441092
41.80901876,-87.704010093,BATTERY,9.350010333389177
41.805152775,-87.622728981,BATTERY,6.37408293955749
41.808687153,-87.749302303,ASSAULT,12.49901843131825
41.924858789,-87.692032725,ASSAULT,9.341824542807599
41.935596201,-87.638607987,BATTERY,8.349428048506685
41.92987124,-87.651337636,BATTERY,8.041956247387352
41.903478069,-87.631433102,BATTERY,4.73845844513087
41.784637012,-87.641695736,BATTERY,8.880640272162118
41.775972835,-87.602179856,BATTERY,9.674263698850865
41.905251369,-87.734750157,BATTERY,10.877337151610726
41.901733457,-87.723832804,BATTERY,9.893895527053374
41.754270987,-87.64482916,BATTERY,12.236433660517118
41.975773105,-87.705103499,BATTERY,14.584419700478009
41.793250583,-87.719826683,BATTERY,11.487568169287746
41.751076035,-87.617344893,BATTERY,12.367656135707518
41.733460438,-87.637463882,ASSAULT,14.429334636561562
41.771685903,-87.570885161,ASSAULT,10.767425324951251
41.749058639,-87.560126182,BATTERY,13.43664077223698
41.966409353,-87.648852157,BATTERY,11.87820135608584
41.664660017,-87.55405873,BATTERY,22.58234635024111
41.759381635,-87.55956245,BATTERY,12.38507859544671
41.791493635,-87.669374095,ASSAULT,9.002096338023607
41.802064797,-87.618640688,BATTERY,6.699778654226827
41.87972149,-87.728951587,ASSAULT,9.494297093379894
41.691612892,-87.628560354,BATTERY,19.005005048049
41.746797431,-87.657635764,BATTERY,13.283943146600079
41.80807526,-87.666173157,BATTERY,7.290725041067231
41.82166472,-87.694622682,ASSAULT,7.879313849514073
41.787887518,-87.714575588,BATTERY,11.586050181435965
41.804115406,-87.603033659,BATTERY,6.568160423457888
41.869859397,-87.721319639,BATTERY,8.703985321264913
41.766655655,-87.638388243,ASSAULT,10.785981660260026
42.02223302,-87.66727331,BATTERY,18.269036942240923
41.732096206,-87.66468118,BATTERY,15.01442259053617
41.903142591,-87.757045453,BATTERY,12.474695480399097
41.735921999,-87.61208339,HOMICIDE,14.057802435914732
41.768938677,-87.595228853,ASSAULT,10.532695932672777
41.922649528,-87.767158655,ASSAULT,14.146840643668657
41.79845782,-87.696371489,BATTERY,9.693766733490706
41.862405884,-87.714639603,BATTERY,8.110625926356457
41.885393253,-87.663547848,BATTERY,4.651841845277591
41.889554606,-87.747042134,BATTERY,11.209114507083747
41.924733961,-87.70569633,BATTERY,10.122255685409513
41.751114411,-87.558947124,BATTERY,13.257606039161773
41.748081421,-87.567052908,ASSAULT,13.350549008373596
41.686135716,-87.701815278,BATTERY,20.821428342198374
41.811212279,-87.615688861,BATTERY,5.681312986162574
41.981433354,-87.8069408,BATTERY,20.57229496258807
41.986107062,-87.658094107,BATTERY,14.186281113752777
41.889602962,-87.629598125,BATTERY,3.218292060507851
41.734930888,-87.549985726,BATTERY,15.204235688005975
41.981433354,-87.8069408,BATTERY,20.57229496258807
41.773823896,-87.73970941,ASSAULT,14.166891144711357
41.856829317,-87.669858682,BATTERY,4.444221080642904
41.974184283,-87.657756697,BATTERY,12.896410915293409
41.750544431,-87.603945359,BATTERY,12.471539074542946
41.685474655,-87.607964681,ASSAULT,19.675420799786927
41.883322924,-87.729137984,BATTERY,9.598741318090735
41.675523891,-87.641832941,BATTERY,20.872887843091828
41.823628586,-87.632779182,BATTERY,4.501630445114216
41.803261425,-87.745482148,BATTERY,12.527522048211303
41.92817834,-87.799058963,BATTERY,16.777480444878417
41.717099038,-87.57338042,BATTERY,16.540235519853727
41.843577966,-87.720869191,HOMICIDE,8.87537966188185
41.792195498,-87.604958508,BATTERY,7.8557394105130545
41.876862242,-87.743783671,BATTERY,10.646773010102322
41.89307048,-87.726016035,ASSAULT,9.675710330168371
41.843191229,-87.724520843,BATTERY,9.1795479561107
41.935181001,-87.806648735,BATTERY,17.686988476753154
41.793004741,-87.670627321,BATTERY,8.907123005557182
41.901451199,-87.717734107,BATTERY,9.429430254268869
41.778660358,-87.693381423,ASSAULT,11.263799078199742
41.844713229,-87.693527357,BATTERY,6.656859398915695
41.948624171,-87.657659044,BATTERY,10.179721982581095
41.901931351,-87.710592186,BATTERY,8.935324966855633
41.707165456,-87.694845368,BATTERY,18.426861227218097
41.907766116,-87.649427542,BATTERY,5.735794282282225
41.687262169,-87.654385648,BATTERY,19.7126119884129
41.747980914,-87.663376698,ASSAULT,13.28741888218196
41.754316047,-87.573601232,BATTERY,12.527353018910103
41.745415265,-87.704704895,BATTERY,14.904104448561412
41.945910991,-87.655474824,BATTERY,9.835328915720968
41.767536032,-87.614658256,BATTERY,10.53863094345876
41.929273392,-87.7133618,BATTERY,10.930191900330588
41.751742742,-87.661860682,ASSAULT,12.850627433250454
41.783003505,-87.733882929,BATTERY,13.116189712978816
41.944829501,-87.649413856,BATTERY,9.567895660257088
41.944829501,-87.649413856,BATTERY,9.567895660257088
41.765340036,-87.608018824,ASSAULT,10.805434285295027
41.754929677,-87.552157782,BATTERY,13.082678918363868
41.706768086,-87.657044306,BATTERY,17.614890675301158
41.889335026,-87.636964662,ASSAULT,3.4426791503217045
41.87802873,-87.721777807,BATTERY,8.874727225920177
41.803512628,-87.685545679,ASSAULT,8.67554103500589
41.909862685,-87.728134648,ASSAULT,10.633280022312192
41.92554722,-87.746348918,BATTERY,12.830406246493599
41.961820579,-87.651541199,BATTERY,11.435573162979246
41.840280765,-87.713458245,BATTERY,8.379842026860365
41.989443729,-87.79394531,ASSAULT,20.368953667687087
41.928951622,-87.734954928,BATTERY,12.277226004231583
41.72841901,-87.666129737,BATTERY,15.440543452680462
41.947295978,-87.651162974,BATTERY,9.872081033692359
41.853930752,-87.623841071,BATTERY,1.102639555099243
41.908986567,-87.652537198,BATTERY,5.979206426234756
41.823961795,-87.694643879,BATTERY,7.737039340493216
41.905356777,-87.690780557,BATTERY,7.780257507101741
41.836069707,-87.613033345,BATTERY,2.932445064303309
41.867665162,-87.703266353,BATTERY,7.1932576260305074
41.92180385,-87.680238832,BATTERY,8.452176677719095
41.794347692,-87.623479103,BATTERY,7.576800630074819
41.893936034,-87.624232231,BATTERY,3.5726137080236535
41.809518699,-87.607333603,BATTERY,5.920088619409926
41.693870852,-87.613406498,BATTERY,18.730457859530283
41.969408346,-87.649702583,ASSAULT,12.21895020410937
41.767888539,-87.585189605,BATTERY,10.817989265814452
41.952524044,-87.664749771,ASSAULT,10.79172049363934
41.900870422,-87.624184899,ASSAULT,4.333368394610353
41.819608629,-87.701954703,ASSAULT,8.509623158451298
41.694805498,-87.681251524,ASSAULT,19.37845321461334
41.895705767,-87.626409097,BATTERY,3.8005301151257873
41.958457273,-87.652187364,ASSAULT,11.088133144207335
41.963509008,-87.836690988,BATTERY,21.401420338120932
41.709585083,-87.537698669,ASSAULT,18.200614400425046
41.948190326,-87.654358906,BATTERY,10.04619984063771
41.851670717,-87.714199835,BATTERY,8.160917618377868
41.939905846,-87.654410045,BATTERY,9.176413818951593
41.800006822,-87.632486402,BATTERY,7.049091998205493
41.883127093,-87.764959151,BATTERY,12.492250626227525
41.945110904,-87.815988166,BATTERY,18.889264091803035
41.907340129,-87.710065721,BATTERY,9.209874096598476
41.773381931,-87.582141655,BATTERY,10.293644790228631
41.86167498,-87.652855748,BATTERY,2.9949694022725297
41.81691816,-87.633567673,BATTERY,5.236127147351411
41.788487155,-87.671018536,BATTERY,9.360692522960692
41.888057631,-87.629545308,BATTERY,3.0552060758642976
41.892434194,-87.707683768,ASSAULT,8.244452895970797
41.952908208,-87.787165602,BATTERY,17.33514573090038
41.893679767,-87.75800467,BATTERY,12.20818434221696
41.851355335,-87.723988296,ASSAULT,8.968526933762659
41.817221007,-87.702935634,BATTERY,8.727032378758219
41.751452878,-87.624567581,ASSAULT,12.34287544859368
41.817431269,-87.690368924,ASSAULT,7.882678639469418
41.953518167,-87.698226829,ASSAULT,12.181842633231552
41.902783197,-87.712321423,ASSAULT,9.106538406232136
41.811530929,-87.666280357,ASSAULT,6.9814451660432555
41.765067655,-87.653221417,BATTERY,11.227416265614218
41.873856141,-87.689403499,BATTERY,6.15582439293175
41.751164599,-87.612198632,ASSAULT,12.363323538045652
41.678991699,-87.633500827,HOMICIDE,20.4305185180736
41.882389156,-87.624374606,BATTERY,2.3224380016005144
41.791735461,-87.632921214,ASSAULT,7.960702526603757
41.811147528,-87.685600813,BATTERY,8.058219751416265
41.883078679,-87.651225883,BATTERY,3.675671380592911
41.660347336,-87.644977883,BATTERY,22.578266096018783
41.811147528,-87.685600813,BATTERY,8.058219751416265
41.8636365,-87.732436501,BATTERY,9.585481569154314
41.83923939,-87.653566891,BATTERY,3.9874367791704177
41.946127868,-87.670054731,BATTERY,10.314184092025252
41.732579046,-87.581624411,BATTERY,14.714453656801883
41.78603201,-87.663145697,ASSAULT,9.313020451578272
41.779793875,-87.631826613,ASSAULT,9.259498129457558
41.884474087,-87.650065271,ASSAULT,3.7028736323553835
42.022526099,-87.672400555,BATTERY,18.402316320206427
41.863415108,-87.733657392,ASSAULT,9.686243871240572
41.783190475,-87.615697097,ASSAULT,8.796970377512553
41.89819479,-87.726169508,ASSAULT,9.90286621083402
42.014216031,-87.664229139,BATTERY,17.34372615242437
41.982905614,-87.782091128,ASSAULT,19.15950018987725
41.848287123,-87.693682602,BATTERY,6.563456185225563
41.749443216,-87.605991694,ASSAULT,12.580450119099831
41.821546526,-87.627537236,ASSAULT,4.619649188404537
41.778178732,-87.692150678,BATTERY,11.251077722940586
41.931326517,-87.678829714,BATTERY,9.238797901301941
41.924409158,-87.636531938,BATTERY,7.0986305142056905
41.901822321,-87.633071176,ASSAULT,4.59892551967051
41.904370109,-87.631460067,ASSAULT,4.834935423782547
41.902217636,-87.758659031,BATTERY,12.5625769497023
41.728357906,-87.63011149,BATTERY,14.935121165008693
41.882164833,-87.770729386,BATTERY,12.943447110062682
42.016447362,-87.690208104,BATTERY,18.186818608882316
41.968924892,-87.749002928,BATTERY,16.137200056089544
41.736269116,-87.627768243,ASSAULT,14.043996691481885
41.844492623,-87.706774788,BATTERY,7.718658683961771
41.838982054,-87.66160267,BATTERY,4.53377440683638
41.986066128,-87.728520584,BATTERY,16.582561086164983
41.954607083,-87.647107189,ASSAULT,10.568016421740918
41.863790105,-87.719450164,BATTERY,8.510512611130805
41.94638062,-87.763081685,ASSAULT,15.30246182992525
41.870955278,-87.70673305,BATTERY,7.517221638675278
41.976814727,-87.659880317,ASSAULT,13.225159776640464
41.920955678,-87.715915219,BATTERY,10.487338501993822
41.984695764,-87.663582025,BATTERY,14.151700423718756
41.793893249,-87.617466306,BATTERY,7.6067486552654
41.774818426,-87.67016934,BATTERY,10.689142732355041
41.843922218,-87.6269207,BATTERY,2.2119132194184226
41.891679873,-87.627731607,BATTERY,3.3921656894441177
41.92653767,-87.764849602,BATTERY,14.191169465842442
41.704700641,-87.620558604,ASSAULT,17.52716937769499
41.743251114,-87.62117306,ASSAULT,13.242823529437603
41.804133114,-87.703859846,ASSAULT,9.694280287646901
41.865053675,-87.733704491,BATTERY,9.694063312263722
41.874180626,-87.66785807,BATTERY,4.437347164202298
41.855959485,-87.71512387,ASSAULT,8.181565690507671
41.753680698,-87.556156634,ASSAULT,13.078852409694335
41.90316534,-87.629210442,BATTERY,4.66055335730453
41.941124143,-87.78191818,BATTERY,16.24168422670499
42.01530102,-87.67246065,BATTERY,17.627022507790798
41.703075261,-87.611209172,BATTERY,17.710835779339412
41.780946398,-87.621995369,BATTERY,9.056744075068476
41.89000193,-87.712581124,BATTERY,8.515109991810654
41.720415793,-87.649655847,HOMICIDE,16.011631750340893
41.807007819,-87.604321257,BATTERY,6.233157712315747
41.763342608,-87.711541902,BATTERY,13.52259433411523
41.785848109,-87.607582382,BATTERY,8.534567841208846
41.790473752,-87.732885591,BATTERY,12.508681718888813
41.790473752,-87.732885591,BATTERY,12.508681718888813
41.858679577,-87.667596658,BATTERY,4.234180475672414
41.755411693,-87.562168281,BATTERY,12.715782342881466
41.693813813,-87.612187865,BATTERY,18.738544931056225
41.911155937,-87.635404942,BATTERY,5.64889233655098
41.930795852,-87.709201657,BATTERY,10.799381246221163
41.885585238,-87.774320378,BATTERY,13.304927015564942
41.917235678,-87.720745938,BATTERY,10.558954283715561
41.743868433,-87.562467655,BATTERY,13.915090390005556
41.727195776,-87.554992264,BATTERY,15.869991942354392
41.736458248,-87.585638764,BATTERY,14.227880358053103
41.821108576,-87.626382732,BATTERY,4.649980696346699
41.871867571,-87.630600457,BATTERY,1.5673913150229857
41.773381692,-87.582104998,BATTERY,10.294515883280551
41.893536822,-87.767900658,BATTERY,12.991181821882405
41.743868433,-87.562467655,BATTERY,13.915090390005556
41.777838294,-87.615566126,BATTERY,9.392183214783907
41.795652442,-87.619247355,BATTERY,7.413875263179636
41.811838512,-87.684526408,BATTERY,7.940918467266581
41.899544838,-87.701726211,BATTERY,8.167104052431423
41.895420644,-87.720539406,ASSAULT,9.35261043860522
41.899544838,-87.701726211,BATTERY,8.167104052431423
41.887084037,-87.651018015,BATTERY,3.958329329565246
41.893536822,-87.767900658,BATTERY,12.991181821882405
41.778883826,-87.664206366,BATTERY,10.076287198807872
41.772888975,-87.586084649,BATTERY,10.260667977157523
41.978876532,-87.692642157,ASSAULT,14.405240167939462
41.923857611,-87.667525821,BATTERY,8.03438298146458
41.881205735,-87.763220885,BATTERY,12.312755883872331
41.920614966,-87.775910739,BATTERY,14.68749913904021
41.826153679,-87.670289239,BATTERY,5.9883552898308805
41.925522178,-87.644530656,BATTERY,7.397783826844911
41.783249402,-87.613272847,BATTERY,8.794611738824296
41.864544223,-87.661500368,BATTERY,3.718349091191006
41.889179863,-87.633110109,BATTERY,3.2832227532982055
41.756692906,-87.588313984,BATTERY,11.976327007552774
41.746403307,-87.653627313,BATTERY,13.245623416907442
41.877227101,-87.714548075,BATTERY,8.2703684930446
41.870556289,-87.720262929,BATTERY,8.624752301841614
41.970668954,-87.724470471,BATTERY,14.99067455183019
41.971361091,-87.771408729,ASSAULT,17.63313874763117
41.679424919,-87.622704523,ASSAULT,20.340877332563494
41.858683575,-87.667339656,BATTERY,4.212951208031131
41.801241497,-87.673689245,BATTERY,8.269830903624264
41.745274969,-87.602586885,BATTERY,13.065065968785124
41.76587359,-87.576294705,BATTERY,11.232855268335639
41.658265858,-87.603406674,BATTERY,22.71433876384216
41.867428461,-87.626305854,ASSAULT,0.9787444087346587
41.74487297,-87.606270469,BATTERY,13.085876390236887
42.014375958,-87.676716723,ASSAULT,17.623679367134788
41.947349164,-87.64398696,BATTERY,9.722909933127761
41.771334885,-87.685865865,BATTERY,11.626035595894074
41.745137026,-87.605065572,BATTERY,13.063571556604522
42.008522337,-87.666198454,ASSAULT,16.76678529034923
41.898596141,-87.753923743,BATTERY,12.056220044686853
41.95107769,-87.703048451,BATTERY,12.18650830394996
41.832337226,-87.621793581,BATTERY,3.3583165670328845
41.783556652,-87.608455202,BATTERY,8.782474049006503
41.773341845,-87.585250879,ASSAULT,10.229265372875748
41.729861264,-87.661674626,BATTERY,15.191134964906828
41.726269229,-87.637281393,BATTERY,15.221857642388002
41.885481891,-87.627935689,BATTERY,2.740440792600781
41.7038562,-87.562033931,ASSAULT,18.191862606173355
41.868541914,-87.639235361,BATTERY,1.9910126073966379
41.87949161,-87.745999461,BATTERY,10.875496243311902
41.804022532,-87.675791679,BATTERY,8.12163243345847
41.728074176,-87.617054509,BATTERY,14.925259587246442
41.897980081,-87.630325262,BATTERY,4.124688747649236
41.789794935,-87.776836516,BATTERY,15.52612413662435
41.967896644,-87.758407406,BATTERY,16.59385941926053
41.93392915,-87.765107385,ASSAULT,14.639416052422355
41.926300306,-87.795322714,ASSAULT,16.40836911870237
41.96938944,-87.700488807,BATTERY,13.779023023174897
41.856126459,-87.623890217,ASSAULT,0.9087459008242583
41.933290115,-87.711687464,BATTERY,11.140858571207454
41.845619029,-87.707508832,BATTERY,7.746430904442899
41.970281428,-87.657654526,BATTERY,12.476012560268506
41.850840834,-87.669770083,BATTERY,4.576232508296425
41.769022187,-87.633120686,ASSAULT,10.460910382249486
41.884812928,-87.714173749,BATTERY,8.449946924426207
41.74899896,-87.605175838,BATTERY,12.634659071514601
41.82110018,-87.687400915,ASSAULT,7.43570213878343
41.768015684,-87.671185154,BATTERY,11.414971110828237
41.651126568,-87.538667269,ASSAULT,24.357198062807377
41.948742199,-87.64656355,BATTERY,9.924570753798054
41.879266461,-87.695062887,ASSAULT,6.757269538967484
41.771431667,-87.682111024,BATTERY,11.466330637728742
41.658069555,-87.597583059,ASSAULT,22.764679529047935
41.945758161,-87.777731874,BATTERY,16.239542630707078
41.867251542,-87.639594427,BATTERY,1.9742022210957157
41.880425086,-87.75093358,BATTERY,11.295892925637471
41.761110366,-87.629973918,BATTERY,11.30542659057859
41.871149562,-87.687315834,ASSAULT,5.929688863855155
41.838693266,-87.651249737,BATTERY,3.883241101146309
41.750321833,-87.666210811,BATTERY,13.110218207428295
41.752677479,-87.584435409,ASSAULT,12.479362079964263
41.756419238,-87.650256098,BATTERY,12.097433567318276
41.719359422,-87.594701266,BATTERY,15.998561996493741
41.7671089,-87.575103515,BATTERY,11.131979941030629
41.808510159,-87.602785675,ASSAULT,6.091232252519801
41.708787667,-87.606219428,ASSAULT,17.091896202691117
41.796248561,-87.684096904,ASSAULT,9.22637945134459
41.878560762,-87.748042277,BATTERY,11.024681073362885
41.937058776,-87.793218197,ASSAULT,16.808807396004923
41.857619964,-87.70907307,BATTERY,7.667605410453782
41.897620642,-87.621425633,BATTERY,3.9469143460962246
41.745394001,-87.600163368,ASSAULT,13.071419056250203
41.861747467,-87.711628352,BATTERY,7.861528921325516
41.9564842,-87.714219462,ASSAULT,13.221292437758565
41.749204139,-87.55891145,ASSAULT,13.456985747339026
41.804022532,-87.675791679,BATTERY,8.12163243345847
41.777993354,-87.613155667,BATTERY,9.37907122997666
41.740102551,-87.595808325,ASSAULT,13.697646301344813
41.924214127,-87.699487638,BATTERY,9.71359990297836
41.996345906,-87.702020727,ASSAULT,16.491937692273677
41.857088813,-87.720512707,ASSAULT,8.61684629513458
41.857111953,-87.654823938,BATTERY,3.2095375636870087
41.852123965,-87.679131253,ASSAULT,5.292864710780343
41.857401577,-87.694806816,BATTERY,6.491361120459904
41.844026941,-87.622100808,BATTERY,2.080527657997467
41.809160011,-87.599256982,ASSAULT,6.083040357834903
41.793451603,-87.653640195,BATTERY,8.24477552678064
41.819767809,-87.600302468,BATTERY,4.920574929375149
41.968462892,-87.659670442,BATTERY,12.328606017682148
41.848139992,-87.69288762,BATTERY,6.5034641440656165
41.922853638,-87.769600426,BATTERY,14.335717437928302
41.773062669,-87.684693706,ASSAULT,11.410962928272179
41.758488164,-87.556076641,ASSAULT,12.589438035817382
41.87949161,-87.745999461,BATTERY,10.875496243311902
41.884650262,-87.627915459,ASSAULT,2.653060126539746
41.681988948,-87.662568066,BATTERY,20.407309833751107
41.685702753,-87.678875923,BATTERY,20.30235096762917
41.917052719,-87.735495979,BATTERY,11.5657139557295
41.922853638,-87.769600426,BATTERY,14.335717437928302
41.801282433,-87.668887954,BATTERY,8.045496414709019
41.683923818,-87.707844471,BATTERY,21.225880759360145
41.96750702,-87.669410137,BATTERY,12.485069547418222
41.75449139,-87.57605099,BATTERY,12.452202593666007
41.890013771,-87.631705393,BATTERY,3.322637289408292
41.721627204,-87.624485177,BATTERY,15.65541106528128
41.873219626,-87.675868666,BATTERY,5.047699939596667
41.793938009,-87.645453608,ASSAULT,7.966108030180357
41.751939541,-87.550713473,ASSAULT,13.435127478955872
41.673053772,-87.655153573,BATTERY,21.28350866653012
41.750224578,-87.622975965,ASSAULT,12.473070047126049
41.765739855,-87.613556642,ASSAULT,10.740158026748732
41.806960359,-87.651098612,BATTERY,6.781382649396612
41.878306585,-87.69963305,ASSAULT,7.093943038231634
41.90067149,-87.736908738,BATTERY,10.827887716579678
41.943156446,-87.786263743,BATTERY,16.666228708807527
41.850630955,-87.733391419,ASSAULT,9.751105014879391
41.732255192,-87.661356595,BATTERY,14.926649180191676
41.883341699,-87.727492625,BATTERY,9.467181770939595
41.861517395,-87.662453482,BATTERY,3.789983096598627
41.8038239,-87.659978452,BATTERY,7.425360436044926
41.76523231,-87.566496968,BATTERY,11.567573391094387
41.830697249,-87.614476891,ASSAULT,3.518887169231425
41.880932326,-87.709565954,BATTERY,7.963568082905296
41.87811568,-87.754982715,BATTERY,11.584387475430235
41.875649089,-87.763314334,BATTERY,12.23063925344043
41.86701087,-87.655820679,BATTERY,3.28163929893698
41.754270987,-87.64482916,BATTERY,12.236433660517118
41.709300863,-87.566945976,BATTERY,17.505713214196934
41.774992726,-87.68096051,BATTERY,11.072737048582153
41.776933681,-87.590257484,ASSAULT,9.741934367404744
41.803156685,-87.740586727,BATTERY,12.190222008936642
41.713593871,-87.644219602,BATTERY,16.69203775999125
41.765295424,-87.566496216,BATTERY,11.561047065767776
41.694971728,-87.623174183,ASSAULT,18.613798139677243
41.961158296,-87.652309344,BATTERY,11.380619942656313
41.729170867,-87.551235346,BATTERY,15.766698187660188
41.872455431,-87.733800541,BATTERY,9.762150701181426
41.882185074,-87.679713374,ASSAULT,5.666673534010764
41.964058989,-87.680667862,ASSAULT,12.491926401170195
41.953916593,-87.708321746,ASSAULT,12.699117897554748
41.87842899,-87.75835446,BATTERY,11.86560271788686
41.893662056,-87.712960719,BATTERY,8.699216560351426
41.876006454,-87.686264506,BATTERY,5.95841230745561
41.679116872,-87.623926904,BATTERY,20.377849900526083
41.899989717,-87.625105604,BATTERY,4.248286930975086
41.776150283,-87.615522623,BATTERY,9.579908314599564
41.910557755,-87.732463214,BATTERY,10.983098947411811
41.861846274,-87.711631066,BATTERY,7.861669410297465
41.769706937,-87.585447076,BATTERY,10.616649584068895
41.778531342,-87.693375373,BATTERY,11.275368220656416
41.745274969,-87.602586885,BATTERY,13.065065968785124
41.928578619,-87.687875938,ASSAULT,9.43508786737169
41.910624936,-87.667997673,ASSAULT,6.848867652957063
41.866908256,-87.662180514,BATTERY,3.80091839669841
41.679116872,-87.623926904,BATTERY,20.377849900526083
41.897021755,-87.629781141,ASSAULT,4.009897799663389
41.853930752,-87.623841071,BATTERY,1.102639555099243
41.889184052,-87.632897052,BATTERY,3.276387193066862
41.872328966,-87.719728287,BATTERY,8.60393714525996
41.696381468,-87.525796434,ASSAULT,19.92971626108514
41.943122315,-87.649365938,BATTERY,9.384844497714928
41.696806567,-87.717653711,ASSAULT,20.216549176709062
41.953589946,-87.732989305,BATTERY,13.987523239360348
41.931832991,-87.793052808,BATTERY,16.51758243848321
41.889177567,-87.633183586,BATTERY,3.28551270711949
41.88223983,-87.765337908,BATTERY,12.505284187264488
41.863629963,-87.727535573,BATTERY,9.179667408231705
41.922649528,-87.767158655,BATTERY,14.146840643668657
41.793542331,-87.684032537,BATTERY,9.464600449391199
41.751507189,-87.648915574,BATTERY,12.605644293224419
41.807007819,-87.604321257,BATTERY,6.233157712315747
41.88285803,-87.766599362,BATTERY,12.620301659178253
41.971541677,-87.767946759,BATTERY,17.44026982211641
41.903339394,-87.66806597,BATTERY,6.237555387349655
41.896133693,-87.625489799,BATTERY,3.83186972601052
41.815572321,-87.69263258,BATTERY,8.158867271103457
41.932755165,-87.647150367,BATTERY,8.229665724823718
41.911067626,-87.705683274,ASSAULT,9.146883916925667
41.908986567,-87.652537198,BATTERY,5.979206426234756
41.705488787,-87.565680208,BATTERY,17.942419702937144
41.821718432,-87.702854835,BATTERY,8.443846845410564
41.734773117,-87.545774287,BATTERY,15.350872499946801
41.882357747,-87.755965341,BATTERY,11.744813487249933
41.881348623,-87.674525788,BATTERY,5.235570032557239
41.877955172,-87.646620646,BATTERY,3.0279214971823727
41.735840686,-87.717434937,BATTERY,16.35414068397169
41.864312885,-87.658084916,ASSAULT,3.434435902451276
41.938202725,-87.695262059,BATTERY,10.654121578628237
